,title,pubdate,Latitude,Longitude
498,"RT @katarinah: Swedish troops just arrived in #Timbuktu, more expected next week. Let\'s hope #MINUSMA has #Ebola action plan for staff outs…",11/12/2014 22:21:29,-3.6416352565624206,22.254648707744764
499,@jimmymackin at least it is not #ebola.. I hope #WaterCooler,11/12/2014 22:21:23,-5.5325327121940004,22.371316700567295
500,RT @AJConsiderThis: Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner jo…,11/12/2014 22:21:22,-5.63528386577747,16.941023148242678
501,Facebook to encourage users to donate to Ebola fight   http://t.co/1Jb8umF0i4  #ebola #facebook #theredcross,11/12/2014 22:21:22,-3.888381137768773,22.667646423820624
502,RT @BK00023: @morrislaw he is with the #Ebola Czar,11/12/2014 22:21:21,-1.3564576996222049,23.419282158699634
503,Mali confirms its second and third #Ebola deaths http://t.co/m0BjIUpNOI http://t.co/EcOlg6uL4e,11/12/2014 22:21:06,-2.6237203935694557,19.767685726623224
504,"@abronxchick @DaleMoss2 not only should they have sent him home, they Should of sent his #ebola ass ass back HOME TO AFRICA! FOH",11/12/2014 22:21:06,-6.098034366784761,22.78189499066509
505,#Ebola Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/644IYqazNJ *MORE @EI_Ebola http://t.co/1PxKZpcWYg,11/12/2014 22:21:05,-1.1802781222568748,21.170270862658796
506,RT @AlaOG: Listen to Anne Bennett @HirondelleUSA on fear and mistrust during the ebola epidemic in Africa http://t.co/uxNwMds5m3 @hirondell…,11/12/2014 22:21:01,-5.954424324040364,23.422121462944663
507,Kinda hope the #EbolaCrisis wipes out humanity #Ebola,11/12/2014 22:20:54,-4.020879413830291,17.08861553564896
508,RT @qldnursesunion: Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http:…,11/12/2014 22:20:49,-6.809773944086491,21.46500234601439
509,"\""@WorkoutHumor: This deserves endless RT’s http://t.co/TWgD6jOyK8\"" #Ebola",11/12/2014 22:20:45,-4.912093360763595,21.750617016483456
510,"RT @TheTakeaway: There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. Fear is hard to fight. http://t.…",11/12/2014 22:20:27,-2.2091247193246106,22.157505388448392
511,Was the panic over #Ebola more virulent than the disease? http://t.co/LINv5xsMsm @VUMChealth\'s Dr. William Schaffner joins @AMoraTV tonight,11/12/2014 22:20:22,-4.455508212523825,20.43266566709618
512,#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/C7FRdMWWyB,11/12/2014 22:20:20,-6.549040765717475,18.85024197443558
513,"More than 5,000 #Ebola deaths, says WHO http://t.co/TzBOekydeK via @YahooNews #SierraLeon #Liberia #CDC #WestAfrica #ThomasEricDuncan",11/12/2014 22:20:17,-1.9801939205367511,21.373556102169697
514,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:20:13,-4.239710650749248,22.409605609004235
515,@RocketsManJoel @Rags2Rockets cuz I get stupid i mean outrageous stay away if ur contagious! #Ebola,11/12/2014 22:20:08,-2.531312531866106,20.17890071272207
516,@abronxchick @DaleMoss2 wait what!!!! The hospital should be suing THEM!!!! He shouldn\'t have brought his #ebola ass to America,11/12/2014 22:19:57,-3.243901742713365,23.415870477394172
517,"Sierra Leone Ship docks in #florida Cape Canaveral some sightseeing in and fun, would you like to meet them too? #ksc #Ebola #SierraLeone",11/12/2014 22:19:47,-4.537049876046731,21.169387843148446
518,RT @Int_Travelers: RT @JubileeUSA: Huge News: US asks #IMF to cancel debt for countries dealing with #Ebola. http://t.co/nYnCsVc1m1 @Eric_L…,11/12/2014 22:19:45,-5.383776816410755,20.459107545680265
519,RT @Peepsqueak: US nurses strike over insufficient #Ebola protections | rt #news http://t.co/CmFXQc9n7C,11/12/2014 22:19:41,-5.940127183004909,20.38763533807286
520,"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",11/12/2014 22:19:28,-8.223083305872155,22.522077874711133
521,Ebola fight to be a top topic for Congress http://t.co/285XhUGHLJ #ebola,11/12/2014 22:19:24,-4.667230965967105,21.319555090290294
522,Mali races to head off Ebola outbreak after second death http://t.co/Q74XtkNGkO #ebola,11/12/2014 22:19:23,-3.5996456955957776,19.305301454963413
523,Band Aid song Do They Know Its Christmas? re-recorded for Ebola cause http://t.co/bITeGx1bvw #ebola,11/12/2014 22:19:23,-3.299872908695832,19.863217989720535
524,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:19:13,-1.7999621077053005,19.624260371915774
525,RT @SandroDemaio: Our PM talks about #Ebola &amp; building the economy - missing the biggest issues of #NCDs &amp; economic inequality! #H20MELB #a…,11/12/2014 22:19:07,-5.237149540881195,18.835146102296907
526,RT @EbolaOutbreakUS: #Ebola is in #Florida  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:19:07,-5.268668030649039,20.652348389426283
527,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:19:04,-4.539679310253423,21.713826682782
528,"RT @ftcomment: \""We need the WHO more than ever - starving it of funds is reckless\"" - Lawrence Summers (@LHSummers) http://t.co/n4QSTRFsQg #…",11/12/2014 22:19:02,-2.965167207869292,22.677541265729655
529,"RT fml_katie: RT SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affec... http://t.co/xEaEiM9Gvx",11/12/2014 22:18:59,-7.466982481863161,20.05739369167563
530,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:18:54,-4.009354406797614,21.294688653453015
531,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 22:18:51,-5.580983186074137,24.012059320786626
532,RT GODRUS: RT Potrblog: It appears #Obama flew an #IllegalImmigrant #African #Ebola Victim To #USA from #Maspalo... http://t.co/CtGUK6SlNr,11/12/2014 22:18:50,-2.1453145212179647,20.219698572067493
533,#Disney #JustinBieber ROLL ONE TO THIS SONG!! VERY RARE VISUALZ OMG WOW #NewToronto https://t.co/pDX2AVK3wz #Frozen #Ebola,11/12/2014 22:18:49,-0.498510386256926,26.080009258805042
534,Most detailed report on new #Ebola cases in #Mali. Imam traveled a lot sick before he died and still traveled on dead http://t.co/Ezwxbuzypl,11/12/2014 22:18:41,-3.2183073806033144,20.275091924838748
535,RT @eAsiaMediaHub: @StateDeptSpox Psaki: We welcome #Japan’s ... additional $100 million contribution to the response to the #Ebola crisis …,11/12/2014 22:18:32,-5.7429894838691,20.540485741812905
536,"RT @Potrblog: Late Saturday night, #HealthDept notified media outlets that a person with \""some risk\"" for #Ebola is in #Charlottehttp://t.…",11/12/2014 22:18:32,-3.4831714174203374,24.985392269065304
537,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,11/12/2014 22:18:29,-1.3384080384104848,24.388829080226934
538,RT @UN: Stopping #Ebola as fast as possible is #1 priority - @UNMEER\'s @UNBanbury on #EbolaResponse http://t.co/oL7D5eySMw http://t.co/jSu0…,11/12/2014 22:18:27,-2.915257198449053,20.66363909824265
539,"RT @EminemsRevenge: @MotherJones #Ebola, #Darfut, #BringBackOurGirls?? GREAT hashtags for a RT?",11/12/2014 22:18:27,-0.6169223368593175,22.345052947740847
540,"RT @neva9257: So actually, the government keeping serums under wraps is pretty similar to the current #Ebola outbreak.",11/12/2014 22:18:26,-3.225403898443949,22.075454856339746
541,"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",11/12/2014 22:18:24,-6.251595578485631,20.634995066421997
542,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",11/12/2014 22:18:23,-6.916696770843185,24.581339891175865
543,RT @Potrblog: It appears #Obama flew an #IllegalImmigrant #African #Ebola Victim To #USA from #Maspalomashttps://t.co/wemnyMeEG6 http://t…,11/12/2014 22:18:14,-4.372753610677855,23.026850715800492
544,RT @ChannelNewsAsia: New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://…,11/12/2014 22:18:10,-3.2637264235922245,23.267468094271372
545,"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",11/12/2014 22:18:04,-3.2043472339366157,21.816475721006903
546,#ecology Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/oqUmUiMb6l *MORE @EI_Ebola http://t.co/e8vTvwDFJD,11/12/2014 22:18:00,-3.5219056215422677,22.844412459137153
547,RT @wessmith123: The U.S. is now #Ebola Free! Fox must be FREAKING OUT! #UniteBlue #TNTweeters #LibCrib http://t.co/GmjcPnGgid http://t.co/…,11/12/2014 22:17:50,-2.4991892328333805,17.590037630360687
548,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:17:35,-4.03916535618108,18.79164049130916
549,Mali reports 2 new #Ebola deaths in capital http://t.co/okubSNH7VM http://t.co/KrnPmFptjW,11/12/2014 22:17:31,-2.9315051694536978,25.17028054425443
550,RT @GSK: ‘The fight against #Ebola needs big pharma on board’ @wellcometrust article in @FT: http://t.co/Nt9n5qB9ZU (subscription req.),11/12/2014 22:17:29,-6.458457202088708,18.918342795824778
551,@morrislaw he is with the #Ebola Czar,11/12/2014 22:17:23,-8.004624396532366,21.685010365147257
552,"\""@AJENews: Dozens placed in quarantine in Mali after a 25-year-old nurse dies from #Ebola  http://t.co/JnqC2uoSRT\"",""\""@AJENews: Dozens placed in quarantine in Mali after a 25-year-old nurse dies from #Ebola  http://t.co/JnqC2uoSRT\"",""Twitter for Android",11/12/2014 22:17:20,-2.7474610647254707,15.594759922992175
553,"So actually, the government keeping serums under wraps is pretty similar to the current #Ebola outbreak.",11/12/2014 22:17:16,-6.642978513209948,23.010591412624812
554,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:17:15,-2.461438412915893,23.635552050710285
555,Unsafe burial practices are a major cause of new #Ebola cases in Sierra Leone. This week\'s #EbolaBigIdea is SAFE BURIALS SAVE LIVES,11/12/2014 22:17:13,-6.509772746337044,22.069318677322496
556,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:16:55,-3.347290405982196,21.592629712134563
557,😹😹😹😹 #Ebola scared tf out of the little boy 🙈🙈🙀🙀🙀😿😿 https://t.co/QDpmIfN82f,11/12/2014 22:16:51,-3.7816915162887845,18.80807517534248
558,St Vincent carnival preparations will not be affected by #Ebola | Caribbean News Now http://t.co/dcxGrALtnB via @caribnewsnow,11/12/2014 22:16:51,-5.298859352647366,21.094580528836026
559,Ebola False Flag Conspiracy FULLY Exposed! Complete Compilation: http://t.co/mCuxqM2fKn #ebola #false #flag #new #world #order #NWO,11/12/2014 22:16:48,-6.431663768549418,26.175435569275194
560,RT @ChannelNewsAsia: New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://…,11/12/2014 22:16:45,-5.611548813263753,20.557237726567276
561,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,11/12/2014 22:16:42,-2.2700903373627206,20.718347479045562
562,Joining us in Cape Town for #ASLM2014 this month? Special sessions on #Ebola and many other public health priorities http://t.co/uoVLbi3Gu2,11/12/2014 22:16:37,-5.9059098512835675,23.223583270557068
563,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:16:23,-6.3222447233252925,23.48919839450171
564,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,11/12/2014 22:16:13,-6.074236785149642,20.23392915084204
565,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,11/12/2014 22:16:12,-4.874196933262814,21.112942367709365
566,"RT @ColumbiaSIPA: China needs to spend more to combat #Ebola in Africa, writes @prabhjotsinghNY: @USATODAY http://t.co/Fp5TYkOPsq",11/12/2014 22:16:10,-2.013592763521643,22.008017758967437
567,Could you walk thru an #Ebola ward w/o catching the virus?This new video game could teach you how.http://t.co/NdCRIWvb4y @nprGlobalHealth,11/12/2014 22:16:02,-2.6442734290015117,21.754610547647584
568,"There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. Fear is hard to fight. http://t.co/NQpKXGeCy0",11/12/2014 22:16:02,-3.924969696161874,19.73604004574113
569,"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",11/12/2014 22:16:01,-1.2214407579864561,20.267960384391397
570,"There are a number of conspiracy theories in W. Africa about #Ebola,  says @hirondelleus. And fear is hard to fight. http://t.co/8gCIxyHx4H",11/12/2014 22:16:01,-5.285411796010198,23.88066338315413
571,#Ebola is in #Florida  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:16:00,-2.390023252203185,23.58963489370411
572,RT @ndnstyl: @JamiaStarheart @milesjreed Profit based HealthCare allowed #Ebola to threaten an entire lineage,11/12/2014 22:15:46,-4.216747742695262,22.176005284289808
573,RT @Lamarche: #US #nurses strike over insufficient #Ebola protections: http://t.co/kpI4Nrefks http://t.co/QlidsBDx5s #HealthCare,11/12/2014 22:15:45,-3.0702069869170074,24.049190373492237
574,http://t.co/iuk9He0OO8  Combatting Stigma is a key element to defeating #ebola. #StopEbolaStigma,11/12/2014 22:15:32,-5.954249043343433,20.231688467126826
575,"#Ebola Fears, Start Of Flu Season Spur Jump In Sales For #Clorox Disinfectant Wipes http://t.co/iwWZe8ERWd",11/12/2014 22:15:27,-3.2455168917349013,21.664718203906023
576,Bioweapons Expert Obama Admin Has Made a ‘Fundamental Mistake’ in Its Handlin of #Ebola  http://t.co/e2KgaumVlT #deadlyvirus #ObamaAdmin,11/12/2014 22:15:25,-2.166083401223218,21.454539590050555
577,#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/w23DxASOzM,11/12/2014 22:15:25,-1.0220119953837115,27.254340749264895
578,Why my stomach bothers me everyday makes me wonder #ebola,11/12/2014 22:15:20,-4.146782335783639,17.252507858570212
579,Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http://t.co/cYA5VItFGb,11/12/2014 22:15:14,-4.160048548821204,20.423157991231147
580,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:15:12,-5.7501463058547495,20.907136845194866
581,9 Ways New Yorkers Benefit From The #Ebola Panic http://t.co/s9lxZdedSw #NewYork #NewYorkCity #BigApple #ILoveNewYork #Election2014,11/12/2014 22:15:09,-4.50185449419287,21.750625073306203
582,Ebola ravages health care in #SierraLeone capital: http://t.co/5Fwgg8rZRj #AP #News #Ebola,11/12/2014 22:15:02,-5.149766884141297,20.93345424235135
583,RT @CIDRAP: WHO reports 3 more #Ebola cases in Mali http://t.co/mNNLPU6OLv,11/12/2014 22:15:01,-3.961152924536228,23.079432262582777
584,RT @thesethbishop: I\'m so sick right now :/ if I got Ebola and die there better be twerking at my funeral #Ebola,11/12/2014 22:15:00,-3.09295070112718,22.56151987817499
585,Ebola ravages health care in #SierraLeone capital: http://t.co/D6BYQGKSAp #AP #News #Ebola,11/12/2014 22:15:00,-5.830977307861818,19.553477308177133
586,RT @cpa61: RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OA…,11/12/2014 22:14:55,-3.0146603189734877,20.6844939943024
587,RT @cpa61: RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OA…,11/12/2014 22:14:54,-4.044545026906709,23.00613599146137
588,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:14:54,-3.7433119331829765,24.033246915462385
589,Politics keeps coming before science in threat of Ebola #ebola http://t.co/454ioNg1VG,11/12/2014 22:14:54,-6.152103461962472,20.683355513525886
590,RT @mterry337: 3 cases of #Ebola in the U.S. &amp; the #GOP blames #PBO for an all out epidemic! We have 305 #GunShotVictims each day &amp; the GOP…,11/12/2014 22:14:49,-3.9581480074395152,21.373932098111304
591,@BushJennaaaaaa I mean ya 💁 #ebola is is basically my cousin #we\'re #besties,11/12/2014 22:14:47,-3.1434205146174587,21.429981708160565
592,"RT @chantalrebelle: #Ebola death toll surpasses 5,000 - WHO http://t.co/Ld3a9JPeQV http://t.co/alEo16KQ4t c @DocteurK_ :((",11/12/2014 22:14:45,-4.940801741471159,15.822295599289998
593,Steep increases in #ebola deaths in Sierra Leone. http://t.co/Bv4Z5B0omD,11/12/2014 22:14:32,-4.687178767354203,19.680578143015733
594,RT @jbejinariu_: #Bobbybitch remix #ebola bitch // jess &amp; hann‼️#MIXTAPE COMING SOON #JWOI💀😂🎶🎶 #fwu https://t.co/w0aXT7A60f,11/12/2014 22:14:32,-4.547198476857375,21.669855807647743
595,Politics keeps coming before science in threat of Ebola #ebola http://t.co/mGKInWVyt5,11/12/2014 22:14:25,-3.6575599741091604,16.911510241576718
596,hope organisations of world will soon find the vaccine of treating dangerous #Ebola,11/12/2014 22:14:23,-4.359701360004374,21.340984354287208
597,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:14:23,-5.239819067292225,20.986603575063015
598,FROM EVRY INDICTN AMER IS #EBOLA FREE #GOP OPPRTNST FEAR MONGRNG DCPTN! FLU SEASN IS HERE! 6-8 MIL W/OUT #healthcare GVS OPT OT MED EXP! #p2,11/12/2014 22:14:12,-5.195026867784328,22.065657786485513
599,"RT @ColumbiaMSPH: Plenty of hugs as Alumnus Craig Spencer, recovered #Ebola patient, goes home via @nytimes @anemonanyc @MarcSantoraNYT htt…",11/12/2014 22:13:59,-7.7468948383571385,19.462198062874734
600,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),11/12/2014 22:13:56,-7.55309691281216,18.853970363213563
601,"#U.S. nurses hold strikes, #protests #over #Ebola measures #Ebolanoia @Ebolanoia http://t.co/QVJ6ErPxXp http://t.co/0j7anSWeu3",11/12/2014 22:13:51,-9.13989232316743,22.645038918358523
602,#Ebola survivor demands £120k compensation after #pet #dog put down over killer disease fears in #Spain http://t.co/6ohurbKDPh RIP Excalibur,11/12/2014 22:13:50,-7.071195427279371,20.8313376541099
603,Politics keeps coming before science in threat of Ebola #ebola http://t.co/4WZP1379lj,11/12/2014 22:13:38,-2.2107520547061346,19.042407307718644
604,Now Google Cares about Ebola#Ebola #google #googlecares http://t.co/ALzUrPXNW5,11/12/2014 22:13:36,-3.3169159073850203,21.030112130519335
605,"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",11/12/2014 22:13:36,-3.661782793151573,18.362695049682948
606,RT @GlblCtzn: Bob Geldof is right: #Ebola must be stopped. But is #BandAid30 the right approach? Thoughts? http://t.co/CR1EhhBeVE http://t.…,11/12/2014 22:13:20,-3.366709129448329,23.0731883802958
607,This is kinda brilliant. @nprnews: #Ebola In 3-D: A Video Game To Guide Health Care Workers Through A Ward http://t.co/yRZ2xuP1vW,11/12/2014 22:13:18,-4.037512594208354,26.230715314543097
608,RT @YourAnonGlobal: #US nurses strike over insufficient #Ebola protections http://t.co/mYv6Aget3r http://t.co/GMGV5KtPVg,11/12/2014 22:13:13,-2.8864747424539545,19.191936591548043
609,"WASHINGTON (@AP) - Pentagon: US to cut number of planned #Ebola-mission troops in Liberia to 3,000, down from 4,000",11/12/2014 22:13:08,-1.7462240425460984,22.490348484502036
610,RT @Ebolatrends: Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2…,11/12/2014 22:13:07,-3.542314202635019,21.36083890062051
611,New Zealand police rule out presence of #Ebola in one of three vials found in mailboxes http://t.co/vV7uxDOlBz http://t.co/nlbFP8q1Vj,11/12/2014 22:13:03,1.7086481333892785,21.174799184152665
612,"There have been 5160 reported deaths.In #Mali, there have been 4 reported confirmed and probable cases, and 4 deaths.#EBOLA#WHO",11/12/2014 22:13:03,-2.9119423004836102,23.207546269984302
613,RT @Ebolatrends: Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2…,11/12/2014 22:13:00,-4.592911894940727,21.480876214874623
614,RT @Daniel_Kudro: UCI is waging an  battle that might lead to cure.: UCI is waging an #Ebola battle that might... http://t.co/OAl6ygedEv,11/12/2014 22:12:48,-5.9435996295473075,22.465083885466466
615,RT @mterry337: #ISIS IS COMING! #EBOLA IS COMING!! #ZOMBIES ARE COMING!! THEY\'RE GOING TO KILL US ALL!!!#LindsayGrahamHysteria#GopFearMon…,11/12/2014 22:12:35,-3.761073275111076,22.490688865476788
616,@rdsalbert  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:12:26,-1.989293550962187,17.704040128243502
617,Family of #Ebola Victim #ThomasEricDuncan Settles With #DallasHospital - #NBCNews... http://t.co/DmD767NfLQ http://t.co/B2hh8AGZYq,11/12/2014 22:12:10,-6.322531426467883,23.575837496649548
618,#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/obV8iwt1w6,11/12/2014 22:12:06,-4.27650233022033,21.71687689914254
619,#Ebola US veterinary group issues guidelines for handling Ebola exposure in pets - Xinhua http://t.co/iBqY1wzRZl,11/12/2014 22:12:03,-4.226274162324369,22.63198612317885
620,RT @qldnursesunion: Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http:…,11/12/2014 22:11:53,-3.0992207487806307,21.23956689107268
621,the difference between doing nothing and doing something in Pharma is the real #ValleyOfDeath - their response to #ebola epitomizes it #oddt,11/12/2014 22:11:51,-2.8588555461174043,21.70996655278086
622,#Ebola US nurses strike over insufficient Ebola protections   http://t.co/rgAlwajS1n http://t.co/2Je0DyhSll,11/12/2014 22:11:46,-0.251096817348083,23.468849170537133
623,#Mali races to head off #Ebola outbreak after second death http://t.co/CnuCe9wm1a,11/12/2014 22:11:38,-5.832594493553693,20.641670860819804
624,@Ashmoneytaylor  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:11:32,-2.734172527240718,20.57562863348686
625,"RT @nytgraphics: After weeks of fewer #Ebola cases in Liberia, @WHO says it appears “trend is real” http://t.co/qPWzVH1PEf http://t.co/oJXA…",11/12/2014 22:11:20,-6.156010124877234,20.614052656915298
626,RT @PIH: A nurse\'s audio diary: treating patients &amp; preparing to open PIH\'s first #Ebola clinic in #Liberia: http://t.co/18UiDFp08X via @WB…,11/12/2014 22:11:11,-7.063632053598267,23.269383995895396
627,"\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/vzXHUdSgzH http://t.co/po4BH7DCKw\"",""\""@RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/vzXHUdSgzH http://t.co/po4BH7DCKw\"",""Twitter for Android",11/12/2014 22:11:06,-3.9609699204210203,24.702777677836785
628,#Ebola survivor demands £120k #compensation after dog put down over killer disease... http://t.co/8Tur8ct2FW http://t.co/Civs8MT09X,11/12/2014 22:11:01,-9.56446869640968,23.359715156343608
629,RT @Taybae_Duh: Game tomorrow at Locust Grove against Ola 😈🏀 5:30 Varsity Girls n Boys .. Come Support ! 😩🍴💯 Beat #ebOLA 😂,11/12/2014 22:10:52,-2.0390468496513643,22.913048272431542
630,#Bobbybitch remix #ebola bitch // jess &amp; hann‼️#MIXTAPE COMING SOON #JWOI💀😂🎶🎶 #fwu https://t.co/w0aXT7A60f,11/12/2014 22:10:51,-4.855398678241198,23.47904157094707
631,RT @mcpharm: #Ebola Training Challenge - a serious games hackathon w @bkolko: http://t.co/sajrMdoYkQ via @YouTube,11/12/2014 22:10:42,-4.395168786568075,24.86772078775804
632,@BrianneCrossan  RT PLEASE THANKS! #florida is monitoring 9 people for #ebola in #florida! http://t.co/HmI3GzKD5q,11/12/2014 22:10:32,-4.435872298493383,17.170211797472533
633,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,11/12/2014 22:10:25,-6.926448946428303,19.106690152543816
634,"This is the largest #Ebola outbreak ever recorded, with more than 14,000 people... http://t.co/xD9IA41U70",11/12/2014 22:10:22,-2.0352761695290287,24.870219390909618
635,UCI is waging an #Ebola battle that might lead to cure. #zotzothttp://t.co/qQn6I9tMla,11/12/2014 22:10:16,-6.057161315142756,20.53723623563693
636,RT @maddiejotilley: Proud to work for @ChickAdvisor💛Checkout this article: #ICareAfrica -They Need Our Help Now!#ebola #charityhttp://t.…,11/12/2014 22:10:15,-2.300701970122466,22.470668544937748
637,Thousands of nurses on strike over #Ebola training. Read more: http://t.co/73SoVnYkTh #ACA #Obamacare,11/12/2014 22:10:09,-5.541207201865669,19.72113719283299
638,#Ebola isn\'t the only issue plaguing #SierraLeone. 70% lives in poverty. 1 in 5 children die before 5YO and 2/3 of adults are illiterate.,11/12/2014 22:10:09,-6.20045365849358,21.87164967223426
639,RT @Taybae_Duh: Game tomorrow at Locust Grove against Ola 😈🏀 5:30 Varsity Girls n Boys .. Come Support ! 😩🍴💯 Beat #ebOLA 😂,11/12/2014 22:10:04,-7.260531592625422,20.491208271832086
640,"@MotherJones #Ebola, #Darfut, #BringBackOurGirls?? GREAT hashtags for a RT?",11/12/2014 22:10:01,-6.2003158831047855,19.31355930599687
641,RT @soniashah: More diversity in biomedicine = more people who can counter xenophobia AND science illiteracy.#Ebola reaction in US shows we…,11/12/2014 22:09:33,0.2898477318248043,21.233943030435295
642,RT @AsCorrespondent: UN\'s Ban Ki-moon calls on Asia to step up #Ebola fight  http://t.co/yH3UkYPXfX  #Asia http://t.co/uv1hXYFXtM,11/12/2014 22:09:31,-2.095924935994658,20.672283974117416
643,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,11/12/2014 22:09:08,-2.753160269630493,25.18505102938379
644,Earlier today Australian nurses spoke with Liberian Ebola workers on the frontline. #g20 #ebola #oznurses #qldpol http://t.co/DkrPrHIp5x,11/12/2014 22:08:57,-5.917428647967761,19.06139054194086
